l1x,l1y,l2x,l2y,l3x,l3y,l4x,l4y,l5x,l5y,l6x,l6y,l7x,l7y,l8x,l8y,l9x,l9y,l10x,l10y,l11x,l11y,l12x,l12y,l13x,l13y,l14x,l14y,l15x,l15y,l16x,l16y,l17x,l17y,l18x,l18y,l19x,l19y,l20x,l20y,l21x,l21y,l22x,l22y,l23x,l23y,l24x,l24y,l25x,l25y,l26x,l26y,l27x,l27y,l28x,l28y,l29x,l29y,l30x,l30y
0,0.11235646644402761,0.1342281879194631,0.11235646644402761,0.15359259316665888,0.11235646644402761,0.2729065379839594,0.11235646644402761,0.2729065379839594,0.11235646644402761,0.3325635103926097,0.11235646644402761,0.3325635103926097,0.11235646644402761,0.5711914000272107,0.11235646644402761,0.5711914000272107,0.11235646644402761,0.735248074150999,0.11235646644402761,0.8911499037754728,0.11235646644402761,0.8915227598530269,0.11235646644402761,0.8917888814112556,0.11235646644402761,0.8921617374888097,0.11235646644402761,0.8921617374888097,0.11235646644402761,0.9965614392039477,0.11235646644402761,0.9965614392039477,0.11235646644402761,1.0413041685104354,0.11235646644402761,1.0413041685104354,0.11235646644402761,1.0711326547147606,0.11235646644402761,1.0711326547147606,0.11235646644402761,1.1009611409190858,0.11235646644402761,1.114587031269533,0.11235646644402761,1.1444155174738582,0.11235646644402761,1.2639236291520441,0.11235646644402761,1.2788378722542066,0.11235646644402761,1.2788378722542066,0.11235646644402761,1.2937521153563691,0.11235646644402761,1.365315348477557,0.11235646644402761,1.3802295915797196,0.11235646644402761
0,0.14303033075621024,0.1342281879194631,0.14303033075621024,0.15359259316665888,0.14303033075621024,0.2729065379839594,0.14303033075621024,0.2729065379839594,0.14303033075621024,0.3325635103926097,0.14303033075621024,0.3325635103926097,0.14303033075621024,0.5711914000272107,0.14303033075621024,0.5711914000272107,0.14303033075621024,0.735248074150999,0.14303033075621024,0.8911499037754728,0.14303033075621024,0.8915227598530269,0.14303033075621024,0.8917888814112556,0.14303033075621024,0.8921617374888097,0.14303033075621024,0.8921617374888097,0.14303033075621024,0.9965614392039477,0.14303033075621024,0.9965614392039477,0.14303033075621024,1.0413041685104354,0.14303033075621024,1.0413041685104354,0.14303033075621024,1.0711326547147606,0.14303033075621024,1.0711326547147606,0.14303033075621024,1.1009611409190858,0.14303033075621024,1.114587031269533,0.14303033075621024,1.1444155174738582,0.14303033075621024,1.2639236291520441,0.14303033075621024,1.2788378722542066,0.14303033075621024,1.2788378722542066,0.14303033075621024,1.2937521153563691,0.14303033075621024,1.365315348477557,0.14303033075621024,1.3802295915797196,0.14303033075621024
0,0.14303033075621024,0.12933025404157042,0.14303033075621024,0.12933025404157042,0.14303033075621024,0.3325635103926097,0.14303033075621024,0.3325635103926097,0.14303033075621024,0.5173210161662818,0.14303033075621024,0.5173210161662818,0.14303033075621024,0.5912240184757506,0.14303033075621024,0.5912240184757506,0.14303033075621024,0.720554272517321,0.14303033075621024,0.8906880100110386,0.14303033075621024,0.8911499037754728,0.14303033075621024,0.8913269876468214,0.14303033075621024,0.8917888814112556,0.14303033075621024,0.8917888814112556,0.14303033075621024,0.92874038256599,0.14303033075621024,1.0330991202452204,0.14303033075621024,1.0335610140096547,0.14303033075621024,1.0335610140096547,0.14303033075621024,1.0889882657417564,0.14303033075621024,1.0889882657417564,0.14303033075621024,1.1444155174738582,0.14303033075621024,1.1444155174738582,0.14303033075621024,1.2552700209380614,0.14303033075621024,1.2779140847253383,0.14303033075621024,1.2783759784897726,0.14303033075621024,1.2783759784897726,0.14303033075621024,1.2788378722542069,0.14303033075621024,1.3617538410023529,0.14303033075621024,1.38022959157972,0.14303033075621024
0,0.16779129877853516,0.12933025404157042,0.16779129877853516,0.12933025404157042,0.16779129877853516,0.3325635103926097,0.16779129877853516,0.3325635103926097,0.16779129877853516,0.5173210161662818,0.16779129877853516,0.5173210161662818,0.16779129877853516,0.5912240184757506,0.16779129877853516,0.5912240184757506,0.16779129877853516,0.720554272517321,0.16779129877853516,0.8906880100110386,0.16779129877853516,0.8911499037754728,0.16779129877853516,0.8913269876468214,0.16779129877853516,0.8917888814112556,0.16779129877853516,0.8917888814112556,0.16779129877853516,0.92874038256599,0.16779129877853516,1.0330991202452204,0.16779129877853516,1.0335610140096547,0.16779129877853516,1.0335610140096547,0.16779129877853516,1.0889882657417564,0.16779129877853516,1.0889882657417564,0.16779129877853516,1.1444155174738582,0.16779129877853516,1.1444155174738582,0.16779129877853516,1.2552700209380614,0.16779129877853516,1.2779140847253383,0.16779129877853516,1.2783759784897726,0.16779129877853516,1.2783759784897726,0.16779129877853516,1.2788378722542069,0.16779129877853516,1.3617538410023529,0.16779129877853516,1.38022959157972,0.16779129877853516
0,0.16779129877853516,0.14010507880910683,0.16779129877853516,0.14010507880910683,0.16779129877853516,0.24518388791593695,0.16779129877853516,0.24518388791593695,0.16779129877853516,0.3677758318739054,0.16779129877853516,0.4122422070594517,0.16779129877853516,0.5173210161662818,0.16779129877853516,0.5173210161662818,0.16779129877853516,0.6924523646776652,0.16779129877853516,0.8902501816397601,0.16779129877853516,0.8906880100110386,0.16779129877853516,0.8908891592755429,0.16779129877853516,0.8913269876468214,0.16779129877853516,0.8913269876468214,0.16779129877853516,1.0314320664559282,0.16779129877853516,1.0335610140096545,0.16779129877853516,1.0685872837119312,0.16779129877853516,1.0685872837119312,0.16779129877853516,1.0861004185630696,0.16779129877853516,1.114395798419811,0.16779129877853516,1.1844483378243644,0.16779129877853516,1.1844483378243644,0.16779129877853516,1.2194746075266412,0.16779129877853516,1.2774762563540596,0.16779129877853516,1.277914084725338,0.16779129877853516,1.277914084725338,0.16779129877853516,1.3304534892787532,0.16779129877853516,1.379791763208441,0.16779129877853516,1.3802295915797196,0.16779129877853516
0,0.19391326227183311,0.14010507880910683,0.19391326227183311,0.14010507880910683,0.19391326227183311,0.24518388791593695,0.19391326227183311,0.24518388791593695,0.19391326227183311,0.3677758318739054,0.19391326227183311,0.4122422070594517,0.19391326227183311,0.5173210161662818,0.19391326227183311,0.5173210161662818,0.19391326227183311,0.6924523646776652,0.19391326227183311,0.8902501816397601,0.19391326227183311,0.8906880100110386,0.19391326227183311,0.8908891592755429,0.19391326227183311,0.8913269876468214,0.19391326227183311,0.8913269876468214,0.19391326227183311,1.0314320664559282,0.19391326227183311,1.0335610140096545,0.19391326227183311,1.0685872837119312,0.19391326227183311,1.0685872837119312,0.19391326227183311,1.0861004185630696,0.19391326227183311,1.114395798419811,0.19391326227183311,1.1844483378243644,0.19391326227183311,1.1844483378243644,0.19391326227183311,1.2194746075266412,0.19391326227183311,1.2774762563540596,0.19391326227183311,1.277914084725338,0.19391326227183311,1.277914084725338,0.19391326227183311,1.3304534892787532,0.19391326227183311,1.379791763208441,0.19391326227183311,1.3802295915797196,0.19391326227183311
0,0.19391326227183311,0.1297016861219196,0.19391326227183311,0.1297016861219196,0.19391326227183311,0.28534370946822313,0.19391326227183311,0.28534370946822313,0.19391326227183311,0.37613488975356685,0.19391326227183311,0.37613488975356685,0.19391326227183311,0.5706874189364463,0.19391326227183311,0.6535040892335435,0.19391326227183311,0.7442952695188872,0.19391326227183311,0.8899259274244553,0.19391326227183311,0.8902501816397601,0.19391326227183311,0.8905649050602381,0.19391326227183311,0.8908891592755429,0.19391326227183311,0.8908891592755429,0.19391326227183311,1.0076206767852705,0.19391326227183311,1.0076206767852705,0.19391326227183311,1.0335610140096543,0.19391326227183311,1.0335610140096543,0.19391326227183311,1.0854416884584221,0.19391326227183311,1.0854416884584221,0.19391326227183311,1.124352194294998,0.19391326227183311,1.219474607526641,0.19391326227183311,1.2197988617419457,0.19391326227183311,1.2645060877418675,0.19391326227183311,1.2774762563540594,0.19391326227183311,1.2774762563540594,0.19391326227183311,1.368267436639403,0.19391326227183311,1.3799053373644143,0.19391326227183311,1.3802295915797191,0.19391326227183311
0,0.22918477514982388,0.1297016861219196,0.22918477514982388,0.1297016861219196,0.22918477514982388,0.28534370946822313,0.22918477514982388,0.28534370946822313,0.22918477514982388,0.37613488975356685,0.22918477514982388,0.37613488975356685,0.22918477514982388,0.5706874189364463,0.22918477514982388,0.6535040892335435,0.22918477514982388,0.7442952695188872,0.22918477514982388,0.8899259274244553,0.22918477514982388,0.8902501816397601,0.22918477514982388,0.8905649050602381,0.22918477514982388,0.8908891592755429,0.22918477514982388,0.8908891592755429,0.22918477514982388,1.0076206767852705,0.22918477514982388,1.0076206767852705,0.22918477514982388,1.0335610140096543,0.22918477514982388,1.0335610140096543,0.22918477514982388,1.0854416884584221,0.22918477514982388,1.0854416884584221,0.22918477514982388,1.124352194294998,0.22918477514982388,1.219474607526641,0.22918477514982388,1.2197988617419457,0.22918477514982388,1.2645060877418675,0.22918477514982388,1.2774762563540594,0.22918477514982388,1.2774762563540594,0.22918477514982388,1.368267436639403,0.22918477514982388,1.3799053373644143,0.22918477514982388,1.3802295915797191,0.22918477514982388
0,0.22918477514982388,0.056769798467215464,0.22918477514982388,0.056769798467215464,0.22918477514982388,0.18166335509508952,0.22918477514982388,0.23249055507120023,0.22918477514982388,0.323322232618745,0.22918477514982388,0.323322232618745,0.22918477514982388,0.4822776683269483,0.22918477514982388,0.574026371379442,0.22918477514982388,0.6535040892335436,0.22918477514982388,0.83315612895724,0.22918477514982388,0.8899259274244554,0.22918477514982388,0.8899259274244554,0.22918477514982388,0.969403645278557,0.22918477514982388,0.969403645278557,0.22918477514982388,0.9696874942708931,0.22918477514982388,0.9696874942708931,0.22918477514982388,1.071873131511881,0.22918477514982388,1.071873131511881,0.22918477514982388,1.1172889702856534,0.22918477514982388,1.1172889702856534,0.22918477514982388,1.1513508493659828,0.22918477514982388,1.1513508493659828,0.22918477514982388,1.2194746075266414,0.22918477514982388,1.2774762563540598,0.22918477514982388,1.2777601053463958,0.22918477514982388,1.2777601053463958,0.22918477514982388,1.3799457425873838,0.22918477514982388,1.3799457425873838,0.22918477514982388,1.3802295915797198,0.22918477514982388
0,0.26947710325266483,0.056769798467215464,0.26947710325266483,0.056769798467215464,0.26947710325266483,0.18166335509508952,0.26947710325266483,0.23249055507120023,0.26947710325266483,0.323322232618745,0.26947710325266483,0.323322232618745,0.26947710325266483,0.4822776683269483,0.26947710325266483,0.574026371379442,0.26947710325266483,0.6535040892335436,0.26947710325266483,0.83315612895724,0.26947710325266483,0.8899259274244554,0.26947710325266483,0.8899259274244554,0.26947710325266483,0.969403645278557,0.26947710325266483,0.969403645278557,0.26947710325266483,0.9696874942708931,0.26947710325266483,0.9696874942708931,0.26947710325266483,1.071873131511881,0.26947710325266483,1.071873131511881,0.26947710325266483,1.1172889702856534,0.26947710325266483,1.1172889702856534,0.26947710325266483,1.1513508493659828,0.26947710325266483,1.1513508493659828,0.26947710325266483,1.2194746075266414,0.26947710325266483,1.2774762563540598,0.26947710325266483,1.2777601053463958,0.26947710325266483,1.2777601053463958,0.26947710325266483,1.3799457425873838,0.26947710325266483,1.3799457425873838,0.26947710325266483,1.3802295915797198,0.26947710325266483
0,0.26947710325266483,0.061671292013567705,0.26947710325266483,0.061671292013567705,0.26947710325266483,0.12334258402713541,0.26947710325266483,0.18315352146034605,0.26947710325266483,0.23249055507120023,0.26947710325266483,0.23249055507120023,0.26947710325266483,0.3805016559037627,0.26947710325266483,0.47535230415773355,0.26947710325266483,0.5740263713794419,0.26947710325266483,0.6604765113192503,0.26947710325266483,0.8331561289572399,0.26947710325266483,0.8331561289572399,0.26947710325266483,0.8948274209708076,0.26947710325266483,0.969095288818489,0.26947710325266483,0.9694036452785569,0.26947710325266483,0.9694036452785569,0.26947710325266483,1.0804119709029787,0.26947710325266483,1.0804119709029787,0.26947710325266483,1.1420832629165465,0.26947710325266483,1.1420832629165465,0.26947710325266483,1.15441752131926,0.26947710325266483,1.15441752131926,0.26947710325266483,1.2777601053463954,0.26947710325266483,1.2777601053463954,0.26947710325266483,1.2780684618064633,0.26947710325266483,1.279348920594324,0.26947710325266483,1.3163516958024646,0.26947710325266483,1.3799212351196513,0.26947710325266483,1.3802295915797191,0.26947710325266483
0,0.3065670890708633,0.061671292013567705,0.3065670890708633,0.061671292013567705,0.3065670890708633,0.12334258402713541,0.3065670890708633,0.18315352146034605,0.3065670890708633,0.23249055507120023,0.3065670890708633,0.23249055507120023,0.3065670890708633,0.3805016559037627,0.3065670890708633,0.47535230415773355,0.3065670890708633,0.5740263713794419,0.3065670890708633,0.6604765113192503,0.3065670890708633,0.8331561289572399,0.3065670890708633,0.8331561289572399,0.3065670890708633,0.8948274209708076,0.3065670890708633,0.969095288818489,0.3065670890708633,0.9694036452785569,0.3065670890708633,0.9694036452785569,0.3065670890708633,1.0804119709029787,0.3065670890708633,1.0804119709029787,0.3065670890708633,1.1420832629165465,0.3065670890708633,1.1420832629165465,0.3065670890708633,1.15441752131926,0.3065670890708633,1.15441752131926,0.3065670890708633,1.2777601053463954,0.3065670890708633,1.2777601053463954,0.3065670890708633,1.2780684618064633,0.3065670890708633,1.279348920594324,0.3065670890708633,1.3163516958024646,0.3065670890708633,1.3799212351196513,0.3065670890708633,1.3802295915797191,0.3065670890708633
0,0.3065670890708633,0.08636644046884638,0.3065670890708633,0.08636644046884638,0.3065670890708633,0.16039481801357186,0.3065670890708633,0.2324905550712002,0.3065670890708633,0.257166680919442,0.3065670890708633,0.257166680919442,0.3065670890708633,0.3435331213882884,0.3065670890708633,0.3519716749165244,0.3065670890708633,0.47535230415773355,0.3065670890708633,0.47535230415773355,0.3065670890708633,0.7097754997160308,0.3065670890708633,0.7097754997160308,0.3065670890708633,0.8331561289572399,0.3065670890708633,0.9687868372453861,0.3065670890708633,0.969095288818489,0.3065670890708633,0.969095288818489,0.3065670890708633,1.0431236663632146,0.3065670890708633,1.060812148420356,0.3065670890708633,1.1101644001168398,0.3065670890708633,1.1101644001168398,0.3065670890708633,1.1471785888892025,0.3065670890708633,1.1682870388846398,0.3065670890708633,1.2299773535052443,0.3065670890708633,1.2654220424222746,0.3065670890708633,1.2777601053463956,0.3065670890708633,1.3163516958024648,0.3065670890708633,1.3286897587265858,0.3065670890708633,1.3799211400066165,0.3065670890708633,1.3802295915797196,0.3065670890708633
0,0.3436456379523309,0.08636644046884638,0.3436456379523309,0.08636644046884638,0.3436456379523309,0.16039481801357186,0.3436456379523309,0.2324905550712002,0.3436456379523309,0.257166680919442,0.3436456379523309,0.257166680919442,0.3436456379523309,0.3435331213882884,0.3436456379523309,0.3519716749165244,0.3436456379523309,0.47535230415773355,0.3436456379523309,0.47535230415773355,0.3436456379523309,0.7097754997160308,0.3436456379523309,0.7097754997160308,0.3436456379523309,0.8331561289572399,0.3436456379523309,0.9687868372453861,0.3436456379523309,0.969095288818489,0.3436456379523309,0.969095288818489,0.3436456379523309,1.0431236663632146,0.3436456379523309,1.060812148420356,0.3436456379523309,1.1101644001168398,0.3436456379523309,1.1101644001168398,0.3436456379523309,1.1471785888892025,0.3436456379523309,1.1682870388846398,0.3436456379523309,1.2299773535052443,0.3436456379523309,1.2654220424222746,0.3436456379523309,1.2777601053463956,0.3436456379523309,1.3163516958024648,0.3436456379523309,1.3286897587265858,0.3436456379523309,1.3799211400066165,0.3436456379523309,1.3802295915797196,0.3436456379523309
0,0.3436456379523309,0.1046207497820401,0.3436456379523309,0.1046207497820401,0.3436456379523309,0.18599244405696017,0.3436456379523309,0.18599244405696017,0.3436456379523309,0.2324905550712002,0.3436456379523309,0.2324905550712002,0.3436456379523309,0.3487358326068003,0.3436456379523309,0.3487358326068003,0.3436456379523309,0.48823016564952043,0.3436456379523309,0.5490194499179537,0.3436456379523309,0.816383588249834,0.3436456379523309,0.816383588249834,0.3436456379523309,0.8745062270176341,0.3436456379523309,0.9684962240515469,0.3436456379523309,0.968786837245386,0.3436456379523309,0.9688008235032679,0.3436456379523309,1.0152989345175079,0.3436456379523309,1.0381794323343616,0.3436456379523309,1.0614284878414817,0.3436456379523309,1.0869153446097197,0.3436456379523309,1.1101644001168398,0.3436456379523309,1.1101644001168398,0.3436456379523309,1.1682870388846398,0.3436456379523309,1.2725085622283956,0.3436456379523309,1.2841330899819556,0.3436456379523309,1.3047271680489048,0.3436456379523309,1.3163516958024648,0.3436456379523309,1.3686050638261593,0.3436456379523309,1.3802295915797194,0.3436456379523309
